title,job_title,company,location,description,requirements,experience,salary_min,salary_max,salary_text,job_type,link,apply_link,source,platform,posted_date,keywords_matched,ats_score,role,target_level,score,profile_role,experience_match,location_match,role_keyword_hits
Fresher,Fresher,Unifybrains Infotech,Remote India,"ios trainee

Posted: 30+ days ago",ios trainee,0-2 yrs,0,0,Not disclosed,Job,https://www.naukri.com/job-listings-Fresher-Unifybrains-Infotech-Chennai-Pune-Delhi-Mumbai-Bengaluru-Hyderabad-Kolkata-0-to-2-years-200520500046?src=jobsearchDesk&sid=17754424359121&xp=4&px=1,https://www.naukri.com/job-listings-Fresher-Unifybrains-Infotech-Chennai-Pune-Delhi-Mumbai-Bengaluru-Hyderabad-Kolkata-0-to-2-years-200520500046?src=jobsearchDesk&sid=17754424359121&xp=4&px=1,Naukri,Naukri,30+ days ago,[],0,machine_learning_engineer,entry,5.0,machine_learning_engineer,True,True,1
Generative AI (5-10 Years)-Bangalore/Pune,Generative AI (5-10 Years)-Bangalore/Pune,Infosys,Remote India,"Generative Ai, Natural Language Processing, Retrieval Augmented Generation,...

Posted: 1 day ago","Generative Ai, Natural Language Processing, Retrieval Augmented Generation,...",5-10 yrs,0,0,Not disclosed,Job,https://www.naukri.com/job-listings-Generative-AI-5-10-Years-Bangalore-Pune-Infosys-Pune-Bengaluru-Hyderabad-5-to-10-years-090126040768?src=jobsearchDesk&sid=17754424359121&xp=8&px=1,https://www.naukri.com/job-listings-Generative-AI-5-10-Years-Bangalore-Pune-Infosys-Pune-Bengaluru-Hyderabad-5-to-10-years-090126040768?src=jobsearchDesk&sid=17754424359121&xp=8&px=1,Naukri,Naukri,1 day ago,[],0,machine_learning_engineer,entry,5.0,machine_learning_engineer,True,True,1
