title,company,location,job_type,url,link,source,score,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Business Analyst/Data Analyst/Office Executive,Syncretic Engineering,Bhopal,Internship,https://internshala.com/internship/detail/business-analyst-data-analyst-office-executive-internship-in-bhopal-at-syncretic-engineering1773841939,https://internshala.com/internship/detail/business-analyst-data-analyst-office-executive-internship-in-bhopal-at-syncretic-engineering1773841939,Internshala - Internship,6,,2 days ago,2026-03-21,14:15:03,hourly,24h,2026-03-21 14:25,,
Data Analyst Intern,Webs X UM,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-at-webs-x-um-4388709395?position=12&pageNum=0&refId=qlBx%2FoWIksibK6hovVRCYQ%3D%3D&trackingId=q5H9g8MBadxX4NT4mjn67Q%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-at-webs-x-um-4388709395?position=12&pageNum=0&refId=qlBx%2FoWIksibK6hovVRCYQ%3D%3D&trackingId=q5H9g8MBadxX4NT4mjn67Q%3D%3D,LinkedIn,5,2026-03-21,44 minutes ago,2026-03-21,14:13:08,hourly,24h,2026-03-21 14:25,,
Data Analyst Intern,Webs IT Solution,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-at-webs-it-solution-4388708438?position=4&pageNum=0&refId=qlBx%2FoWIksibK6hovVRCYQ%3D%3D&trackingId=5ZFCl0kR9Lr6Cg4pCVd6RA%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-at-webs-it-solution-4388708438?position=4&pageNum=0&refId=qlBx%2FoWIksibK6hovVRCYQ%3D%3D&trackingId=5ZFCl0kR9Lr6Cg4pCVd6RA%3D%3D,LinkedIn,5,2026-03-21,39 minutes ago,2026-03-21,14:13:08,hourly,24h,2026-03-21 14:25,,
Data Analyst Intern,Infrabyte Consulting,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-at-infrabyte-consulting-4388360316?position=33&pageNum=0&refId=dDgCb%2BvDzAbTh3Dc4v3RnA%3D%3D&trackingId=VEkCY%2FwuX%2BHcrsOUWqog2w%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-at-infrabyte-consulting-4388360316?position=33&pageNum=0&refId=dDgCb%2BvDzAbTh3Dc4v3RnA%3D%3D&trackingId=VEkCY%2FwuX%2BHcrsOUWqog2w%3D%3D,LinkedIn,5,2026-03-20,20 hours ago,2026-03-21,14:13:08,hourly,24h,2026-03-21 14:25,,
"Data Analyst Intern (Excel, SQL, Power BI)",ArGo Intern,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4387929165?position=23&pageNum=0&refId=dDgCb%2BvDzAbTh3Dc4v3RnA%3D%3D&trackingId=NLQqHqr7QL6VBPclM3lo0Q%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4387929165?position=23&pageNum=0&refId=dDgCb%2BvDzAbTh3Dc4v3RnA%3D%3D&trackingId=NLQqHqr7QL6VBPclM3lo0Q%3D%3D,LinkedIn,5,2026-03-20,23 hours ago,2026-03-21,14:13:08,hourly,24h,2026-03-21 14:25,,
Junior Business Analyst,Drona Pay Private Limited,Mumbai,Job,https://internshala.com/job/detail/fresher-junior-business-analyst-job-in-mumbai-at-drona-pay-private-limited1773723555,https://internshala.com/job/detail/fresher-junior-business-analyst-job-in-mumbai-at-drona-pay-private-limited1773723555,Internshala - Job,4,,4 days ago,2026-03-21,14:15:03,hourly,24h,2026-03-21 14:25,,
Junior Business Analyst,Zulitech Solution,Work from home,Job,https://internshala.com/job/detail/fresher-remote-junior-business-analyst-job-at-zulitech-solution1772197934,https://internshala.com/job/detail/fresher-remote-junior-business-analyst-job-at-zulitech-solution1772197934,Internshala - Job,4,,3 weeks ago,2026-03-21,14:15:03,hourly,24h,2026-03-21 14:25,,
Junior Data Analyst,DataVinci Private Limited,Work from home,Job,https://internshala.com/job/detail/fresher-remote-junior-data-analyst-job-at-datavinci-private-limited1772696243,https://internshala.com/job/detail/fresher-remote-junior-data-analyst-job-at-datavinci-private-limited1772696243,Internshala - Job,4,,2 weeks ago,2026-03-21,14:15:03,hourly,24h,2026-03-21 14:25,,
Business Analyst,ViralChilly,Jaipur,Internship,https://internshala.com/internship/detail/business-analyst-internship-in-jaipur-at-viralchilly1774071602,https://internshala.com/internship/detail/business-analyst-internship-in-jaipur-at-viralchilly1774071602,Internshala - Internship,3,,,2026-03-21,14:15:03,hourly,24h,2026-03-21 14:25,,
Business Analyst,Evolko,Lucknow,Internship,https://internshala.com/internship/detail/business-analyst-internship-in-lucknow-at-evolko1773127414,https://internshala.com/internship/detail/business-analyst-internship-in-lucknow-at-evolko1773127414,Internshala - Internship,3,,1 week ago,2026-03-21,14:15:03,hourly,24h,2026-03-21 14:25,,
Business Analyst,Brain Quest,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-business-analyst-internship-at-brain-quest1773304101,https://internshala.com/internship/detail/work-from-home-business-analyst-internship-at-brain-quest1773304101,Internshala - Internship,3,,1 week ago,2026-03-21,14:15:03,hourly,24h,2026-03-21 14:25,,
