title,company,location,job_type,url,link,source,score,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
"Data Analyst Internship Research Engine No prior experience required Full Time Work from Home Python SQL Tableau +17 Data Analysis Postgraduate Undergraduate +2 12 K - 15 K/Month Posted Mar 21, 2026 13 days left",Data Analyst Internship,Work from Home,Internship,https://unstop.com/internships/data-analyst-internship-research-engine-1663145,https://unstop.com/internships/data-analyst-internship-research-engine-1663145,Unstop,5,,,2026-03-21,22:10:26,daily,24h,2026-03-21 22:23,,
Junior Business Analyst,Drona Pay Private Limited,Mumbai,Job,https://internshala.com/job/detail/fresher-junior-business-analyst-job-in-mumbai-at-drona-pay-private-limited1773723555,https://internshala.com/job/detail/fresher-junior-business-analyst-job-in-mumbai-at-drona-pay-private-limited1773723555,Internshala - Job,4,,4 days ago,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
Junior Business Analyst,Zulitech Solution,Work from home,Job,https://internshala.com/job/detail/fresher-remote-junior-business-analyst-job-at-zulitech-solution1772197934,https://internshala.com/job/detail/fresher-remote-junior-business-analyst-job-at-zulitech-solution1772197934,Internshala - Job,4,,3 weeks ago,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
Junior Data Analyst,DataVinci Private Limited,Work from home,Job,https://internshala.com/job/detail/fresher-remote-junior-data-analyst-job-at-datavinci-private-limited1772696243,https://internshala.com/job/detail/fresher-remote-junior-data-analyst-job-at-datavinci-private-limited1772696243,Internshala - Job,4,,2 weeks ago,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
Business Analyst,ViralChilly,Jaipur,Internship,https://internshala.com/internship/detail/business-analyst-internship-in-jaipur-at-viralchilly1774071602,https://internshala.com/internship/detail/business-analyst-internship-in-jaipur-at-viralchilly1774071602,Internshala - Internship,3,,,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
Business Analyst,Evolko,Lucknow,Internship,https://internshala.com/internship/detail/business-analyst-internship-in-lucknow-at-evolko1773127414,https://internshala.com/internship/detail/business-analyst-internship-in-lucknow-at-evolko1773127414,Internshala - Internship,3,,1 week ago,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
Business Analyst,Brain Quest,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-business-analyst-internship-at-brain-quest1773304101,https://internshala.com/internship/detail/work-from-home-business-analyst-internship-at-brain-quest1773304101,Internshala - Internship,3,,1 week ago,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
Business Analyst Assistant,Ozibook Tech Solutions Private Limited,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-part-time-business-analyst-assistant-internship-at-ozibook-tech-solutions-private-limited1772007360,https://internshala.com/internship/detail/work-from-home-part-time-business-analyst-assistant-internship-at-ozibook-tech-solutions-private-limited1772007360,Internshala - Internship,3,,3 weeks ago,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
Data Analyst,Zorvyn,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zorvyn1771821504,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zorvyn1771821504,Internshala - Internship,3,,3 weeks ago,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
Data Analyst,Awakn,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-awakn1773659036,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-awakn1773659036,Internshala - Internship,3,,5 days ago,2026-03-21,22:09:27,daily,24h,2026-03-21 22:23,,
