title,company,location,location_type,job_type,source,score,url,link,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Junior Data Analyst Intern,Skillzenloop,India,onsite,Job,LinkedIn,6,https://in.linkedin.com/jobs/view/junior-data-analyst-intern-at-skillzenloop-4386672274?position=53&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=JGOeJRZo4ctOi%2FOmlQP1%2Bw%3D%3D,https://in.linkedin.com/jobs/view/junior-data-analyst-intern-at-skillzenloop-4386672274?position=53&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=JGOeJRZo4ctOi%2FOmlQP1%2Bw%3D%3D,2026-03-23,5 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
Data Analyst Intern,Webs X UM,India,onsite,Job,LinkedIn,5,https://in.linkedin.com/jobs/view/data-analyst-intern-at-webs-x-um-4389091206?position=24&pageNum=0&refId=K%2BT9NHPRb84t4TRLNvGUaw%3D%3D&trackingId=mr045anmNTYGziFClkdxjQ%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-at-webs-x-um-4389091206?position=24&pageNum=0&refId=K%2BT9NHPRb84t4TRLNvGUaw%3D%3D&trackingId=mr045anmNTYGziFClkdxjQ%3D%3D,2026-03-23,1 hour ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
Data Analyst Intern,Zenithbyte,India,onsite,Job,LinkedIn,5,https://in.linkedin.com/jobs/view/data-analyst-intern-at-zenithbyte-4388949502?position=17&pageNum=0&refId=K%2BT9NHPRb84t4TRLNvGUaw%3D%3D&trackingId=9QNMXfwQi0IoFwOybFVmAg%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-at-zenithbyte-4388949502?position=17&pageNum=0&refId=K%2BT9NHPRb84t4TRLNvGUaw%3D%3D&trackingId=9QNMXfwQi0IoFwOybFVmAg%3D%3D,2026-03-23,56 minutes ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
"Data Analyst Intern (Excel, SQL, Power BI)",Wake Up Whistle,India,onsite,Job,LinkedIn,5,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-wake-up-whistle-4388698527?position=37&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=gfgevFdfhD2nkSiTcNzXqg%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-wake-up-whistle-4388698527?position=37&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=gfgevFdfhD2nkSiTcNzXqg%3D%3D,2026-03-23,5 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
"Data Analyst Intern (Excel, SQL, Power BI)",ArGo Intern,India,onsite,Job,LinkedIn,5,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4388699511?position=44&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=sebsPBucI4tz5v8RGcyv%2Bg%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4388699511?position=44&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=sebsPBucI4tz5v8RGcyv%2Bg%3D%3D,2026-03-23,6 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
"Business Analyst Internship Fx31Labs Private Limited No prior experience required Full Time In Office | Ahmedabad Artificial Intelligence (AI) Communication Skills Requirement Gathering +1 Business Analysis Engineering Students Postgraduate +4 10 K/Month Posted Mar 23, 2026 13 days left",Business Analyst Internship,India,onsite,Internship,Unstop,5,https://unstop.com/internships/business-analyst-internship-fx31labs-private-limited-1664136,https://unstop.com/internships/business-analyst-internship-fx31labs-private-limited-1664136,,,2026-03-23,20:42:57,hourly,24h,2026-03-23 20:52,,
"Data Analyst Internship Anand Consturction No prior experience required Full Time Work from Home Spreadsheet Software (Excel, Google Sheets) Tableau Data Analysis (Excel) +2 Data Analysis Engineering Students Postgraduate +3 10 K - 15 K/Month Posted Mar 23, 2026 9 days left",Data Analyst Internship,Work from Home,remote,Internship,Unstop,5,https://unstop.com/internships/data-analyst-internship-anand-consturction-1664048,https://unstop.com/internships/data-analyst-internship-anand-consturction-1664048,,,2026-03-23,20:42:57,hourly,24h,2026-03-23 20:52,,
"Data Analyst Internship Wikasta Business and Technical Solutions Pvt. Ltd. No prior experience required Part Time Work from Home Data Collection Data Organization Spreadsheet Software (Excel, Google Sheets) +8 Data Analysis Engineering Students Postgraduate +1 7.5 K - 14.75 K/Month Posted Mar 23, 2026 14 days left",Data Analyst Internship,Work from Home,remote,Internship,Unstop,5,https://unstop.com/internships/data-analyst-internship-unstop-tech-fair-2025-wikasta-business-and-technical-solutions-pvt-ltd-1664070,https://unstop.com/internships/data-analyst-internship-unstop-tech-fair-2025-wikasta-business-and-technical-solutions-pvt-ltd-1664070,,,2026-03-23,20:42:57,hourly,24h,2026-03-23 20:52,,
Junior Business Analyst,EvolutionCo Group | CX • Design • Marketing • Tech • Innovation,"Mumbai, Maharashtra, India",onsite,Job,LinkedIn,4,https://in.linkedin.com/jobs/view/junior-business-analyst-at-evolutionco-group-cx-%E2%80%A2-design-%E2%80%A2-marketing-%E2%80%A2-tech-%E2%80%A2-innovation-4386676377?position=40&pageNum=0&refId=A6qWlI7q4d4nZIqwZB7P8w%3D%3D&trackingId=Pek4rvElmYQirxVmtK7HVw%3D%3D,https://in.linkedin.com/jobs/view/junior-business-analyst-at-evolutionco-group-cx-%E2%80%A2-design-%E2%80%A2-marketing-%E2%80%A2-tech-%E2%80%A2-innovation-4386676377?position=40&pageNum=0&refId=A6qWlI7q4d4nZIqwZB7P8w%3D%3D&trackingId=Pek4rvElmYQirxVmtK7HVw%3D%3D,2026-03-23,4 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
Business Analyst Data Modelling-Associate - Kolkata Y-14 - Technology Consulting,PwC India,"Kolkata, West Bengal, India",onsite,Job,LinkedIn,3,https://in.linkedin.com/jobs/view/business-analyst-data-modelling-associate-kolkata-y-14-technology-consulting-at-pwc-india-4346329312?position=47&pageNum=0&refId=DbaFgTvkIRtgXYNQypOafA%3D%3D&trackingId=r%2FSk2kiKEW8%2FSH5IuX2iPQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-data-modelling-associate-kolkata-y-14-technology-consulting-at-pwc-india-4346329312?position=47&pageNum=0&refId=DbaFgTvkIRtgXYNQypOafA%3D%3D&trackingId=r%2FSk2kiKEW8%2FSH5IuX2iPQ%3D%3D,2026-03-23,2 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
