title,company,location,job_type,url,link,source,score,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Business Analyst/Data Analyst/Office Executive,Syncretic Engineering,Bhopal,Internship,https://internshala.com/internship/detail/business-analyst-data-analyst-office-executive-internship-in-bhopal-at-syncretic-engineering1773841939,https://internshala.com/internship/detail/business-analyst-data-analyst-office-executive-internship-in-bhopal-at-syncretic-engineering1773841939,Internshala - Internship,6,,5 days ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Junior Data Analyst Intern,Skillzenloop,India,Job,https://in.linkedin.com/jobs/view/junior-data-analyst-intern-at-skillzenloop-4386672274?position=53&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=JGOeJRZo4ctOi%2FOmlQP1%2Bw%3D%3D,https://in.linkedin.com/jobs/view/junior-data-analyst-intern-at-skillzenloop-4386672274?position=53&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=JGOeJRZo4ctOi%2FOmlQP1%2Bw%3D%3D,LinkedIn,6,2026-03-23,5 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
Business Analyst,Usha International,"Gurugram, Haryana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-usha-international-4389085100?position=5&pageNum=0&refId=DbaFgTvkIRtgXYNQypOafA%3D%3D&trackingId=YmJygYqyG3J0QSyVAdtAvA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-usha-international-4389085100?position=5&pageNum=0&refId=DbaFgTvkIRtgXYNQypOafA%3D%3D&trackingId=YmJygYqyG3J0QSyVAdtAvA%3D%3D,LinkedIn,5,2026-03-23,4 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
Data Analyst Intern,Webs X UM,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-at-webs-x-um-4389091206?position=24&pageNum=0&refId=K%2BT9NHPRb84t4TRLNvGUaw%3D%3D&trackingId=mr045anmNTYGziFClkdxjQ%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-at-webs-x-um-4389091206?position=24&pageNum=0&refId=K%2BT9NHPRb84t4TRLNvGUaw%3D%3D&trackingId=mr045anmNTYGziFClkdxjQ%3D%3D,LinkedIn,5,2026-03-23,1 hour ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
Data Analyst Intern,Zenithbyte,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-at-zenithbyte-4388949502?position=17&pageNum=0&refId=K%2BT9NHPRb84t4TRLNvGUaw%3D%3D&trackingId=9QNMXfwQi0IoFwOybFVmAg%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-at-zenithbyte-4388949502?position=17&pageNum=0&refId=K%2BT9NHPRb84t4TRLNvGUaw%3D%3D&trackingId=9QNMXfwQi0IoFwOybFVmAg%3D%3D,LinkedIn,5,2026-03-23,56 minutes ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
"Data Analyst Intern (Excel, SQL, Power BI)",Wake Up Whistle,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-wake-up-whistle-4388698527?position=37&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=gfgevFdfhD2nkSiTcNzXqg%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-wake-up-whistle-4388698527?position=37&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=gfgevFdfhD2nkSiTcNzXqg%3D%3D,LinkedIn,5,2026-03-23,5 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
"Data Analyst Intern (Excel, SQL, Power BI)",ArGo Intern,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4388699511?position=44&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=sebsPBucI4tz5v8RGcyv%2Bg%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4388699511?position=44&pageNum=0&refId=Mrk0Xtnx9j9egj5fJ5TaXA%3D%3D&trackingId=sebsPBucI4tz5v8RGcyv%2Bg%3D%3D,LinkedIn,5,2026-03-23,6 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
"Business Analyst Internship Fx31Labs Private Limited No prior experience required Full Time In Office | Ahmedabad Artificial Intelligence (AI) Communication Skills Requirement Gathering +1 Business Analysis Engineering Students Postgraduate +4 10 K/Month Posted Mar 23, 2026 13 days left",Business Analyst Internship,India,Internship,https://unstop.com/internships/business-analyst-internship-fx31labs-private-limited-1664136,https://unstop.com/internships/business-analyst-internship-fx31labs-private-limited-1664136,Unstop,5,,,2026-03-23,20:42:57,hourly,24h,2026-03-23 20:52,,
"Data Analyst Internship Anand Consturction No prior experience required Full Time Work from Home Spreadsheet Software (Excel, Google Sheets) Tableau Data Analysis (Excel) +2 Data Analysis Engineering Students Postgraduate +3 10 K - 15 K/Month Posted Mar 23, 2026 9 days left",Data Analyst Internship,Work from Home,Internship,https://unstop.com/internships/data-analyst-internship-anand-consturction-1664048,https://unstop.com/internships/data-analyst-internship-anand-consturction-1664048,Unstop,5,,,2026-03-23,20:42:57,hourly,24h,2026-03-23 20:52,,
"Data Analyst Internship Wikasta Business and Technical Solutions Pvt. Ltd. No prior experience required Part Time Work from Home Data Collection Data Organization Spreadsheet Software (Excel, Google Sheets) +8 Data Analysis Engineering Students Postgraduate +1 7.5 K - 14.75 K/Month Posted Mar 23, 2026 14 days left",Data Analyst Internship,Work from Home,Internship,https://unstop.com/internships/data-analyst-internship-unstop-tech-fair-2025-wikasta-business-and-technical-solutions-pvt-ltd-1664070,https://unstop.com/internships/data-analyst-internship-unstop-tech-fair-2025-wikasta-business-and-technical-solutions-pvt-ltd-1664070,Unstop,5,,,2026-03-23,20:42:57,hourly,24h,2026-03-23 20:52,,
Junior Business Analyst,Drona Pay Private Limited,Mumbai,Job,https://internshala.com/job/detail/fresher-junior-business-analyst-job-in-mumbai-at-drona-pay-private-limited1773723555,https://internshala.com/job/detail/fresher-junior-business-analyst-job-in-mumbai-at-drona-pay-private-limited1773723555,Internshala - Job,4,,6 days ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Junior Data Analyst,DataVinci Private Limited,Work from home,Job,https://internshala.com/job/detail/fresher-remote-junior-data-analyst-job-at-datavinci-private-limited1772696243,https://internshala.com/job/detail/fresher-remote-junior-data-analyst-job-at-datavinci-private-limited1772696243,Internshala - Job,4,,2 weeks ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Junior Business Analyst,EvolutionCo Group | CX • Design • Marketing • Tech • Innovation,"Mumbai, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/junior-business-analyst-at-evolutionco-group-cx-%E2%80%A2-design-%E2%80%A2-marketing-%E2%80%A2-tech-%E2%80%A2-innovation-4386676377?position=40&pageNum=0&refId=A6qWlI7q4d4nZIqwZB7P8w%3D%3D&trackingId=Pek4rvElmYQirxVmtK7HVw%3D%3D,https://in.linkedin.com/jobs/view/junior-business-analyst-at-evolutionco-group-cx-%E2%80%A2-design-%E2%80%A2-marketing-%E2%80%A2-tech-%E2%80%A2-innovation-4386676377?position=40&pageNum=0&refId=A6qWlI7q4d4nZIqwZB7P8w%3D%3D&trackingId=Pek4rvElmYQirxVmtK7HVw%3D%3D,LinkedIn,4,2026-03-23,4 hours ago,2026-03-23,20:40:03,hourly,24h,2026-03-23 20:52,,
Business Analyst,ViralChilly,Jaipur,Internship,https://internshala.com/internship/detail/business-analyst-internship-in-jaipur-at-viralchilly1774071602,https://internshala.com/internship/detail/business-analyst-internship-in-jaipur-at-viralchilly1774071602,Internshala - Internship,3,,2 days ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Business Analyst,Evolko,Lucknow,Internship,https://internshala.com/internship/detail/business-analyst-internship-in-lucknow-at-evolko1773127414,https://internshala.com/internship/detail/business-analyst-internship-in-lucknow-at-evolko1773127414,Internshala - Internship,3,,1 week ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Business Analyst,Brain Quest,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-business-analyst-internship-at-brain-quest1773304101,https://internshala.com/internship/detail/work-from-home-business-analyst-internship-at-brain-quest1773304101,Internshala - Internship,3,,1 week ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Business Analyst Assistant,Ozibook Tech Solutions Private Limited,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-part-time-business-analyst-assistant-internship-at-ozibook-tech-solutions-private-limited1772007360,https://internshala.com/internship/detail/work-from-home-part-time-business-analyst-assistant-internship-at-ozibook-tech-solutions-private-limited1772007360,Internshala - Internship,3,,3 weeks ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Data Analyst,Zetheta Algorithms Private Limited,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zetheta-algorithms-private-limited1774087746,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zetheta-algorithms-private-limited1774087746,Internshala - Internship,3,,2 days ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Data Analyst,Awakn,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-awakn1773659036,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-awakn1773659036,Internshala - Internship,3,,7 days ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
Data Analyst,Zorvyn,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zorvyn1771821504,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zorvyn1771821504,Internshala - Internship,3,,3 weeks ago,2026-03-23,20:41:56,hourly,24h,2026-03-23 20:52,,
