title,company,location,location_type,job_type,source,score,url,link,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Finance & Data Analyst Intern,Plootus,Work from home,remote,Internship,Internshala - Internship,5,https://internshala.com/internship/detail/work-from-home-finance-data-analyst-intern-internship-at-plootus1774434968,https://internshala.com/internship/detail/work-from-home-finance-data-analyst-intern-internship-at-plootus1774434968,,,2026-03-25,22:33:41,hourly,24h,2026-03-25 22:51,,
Business Analyst Intern,Webs IT Solution,India,onsite,Job,LinkedIn,5,https://in.linkedin.com/jobs/view/business-analyst-intern-at-webs-it-solution-4390383114?position=47&pageNum=0&refId=ZnX%2B%2FW9jiP0pHs4%2F%2BVKsoQ%3D%3D&trackingId=z7FnerRArpxYjoErmDO%2Bog%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-intern-at-webs-it-solution-4390383114?position=47&pageNum=0&refId=ZnX%2B%2FW9jiP0pHs4%2F%2BVKsoQ%3D%3D&trackingId=z7FnerRArpxYjoErmDO%2Bog%3D%3D,2026-03-25,31 minutes ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Data Analyst Intern,Zenithbyte,India,onsite,Job,LinkedIn,5,https://in.linkedin.com/jobs/view/data-analyst-intern-at-zenithbyte-4390149835?position=7&pageNum=0&refId=7iU0I6iP%2FLeJS4%2FbIcOfTg%3D%3D&trackingId=MNF9kVaTFyfpLag5f0HkgQ%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-at-zenithbyte-4390149835?position=7&pageNum=0&refId=7iU0I6iP%2FLeJS4%2FbIcOfTg%3D%3D&trackingId=MNF9kVaTFyfpLag5f0HkgQ%3D%3D,2026-03-25,22 minutes ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
"Data Analyst Intern (Excel, SQL, Power BI)",Wake Up Whistle,India,onsite,Job,LinkedIn,5,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-wake-up-whistle-4390145655?position=4&pageNum=0&refId=7iU0I6iP%2FLeJS4%2FbIcOfTg%3D%3D&trackingId=H%2FEjlPc1ewWGPjRGR2LP0g%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-wake-up-whistle-4390145655?position=4&pageNum=0&refId=7iU0I6iP%2FLeJS4%2FbIcOfTg%3D%3D&trackingId=H%2FEjlPc1ewWGPjRGR2LP0g%3D%3D,2026-03-25,1 hour ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
"Data Analyst Intern (Excel, SQL, Power BI)",ArGo Intern,India,onsite,Job,LinkedIn,5,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4390126423?position=3&pageNum=2&refId=Q3UoXGe7Tzo3pUTXytj9GA%3D%3D&trackingId=g25ax0sZa3uEp6JLDTmWNg%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4390126423?position=3&pageNum=2&refId=Q3UoXGe7Tzo3pUTXytj9GA%3D%3D&trackingId=g25ax0sZa3uEp6JLDTmWNg%3D%3D,2026-03-25,5 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Junior Data Analyst,Job Returns,India,onsite,Job,LinkedIn,4,https://in.linkedin.com/jobs/view/junior-data-analyst-at-job-returns-4389876889?position=28&pageNum=0&refId=QkwYqaHoX1whbNfKd5654g%3D%3D&trackingId=CtfzcTDQmTxjiMIzTP5big%3D%3D,https://in.linkedin.com/jobs/view/junior-data-analyst-at-job-returns-4389876889?position=28&pageNum=0&refId=QkwYqaHoX1whbNfKd5654g%3D%3D&trackingId=CtfzcTDQmTxjiMIzTP5big%3D%3D,2026-03-25,11 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Data Analyst,Zetheta Algorithms Private Limited,Work from home,remote,Internship,Internshala - Internship,3,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zetheta-algorithms-private-limited1774434968,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zetheta-algorithms-private-limited1774434968,,,2026-03-25,22:33:41,hourly,24h,2026-03-25 22:51,,
Associate - Business Analyst-Business Analysis-Business Analyst,EXL,"Pune Division, Maharashtra, India",onsite,Job,LinkedIn,3,https://in.linkedin.com/jobs/view/associate-business-analyst-business-analysis-business-analyst-at-exl-4331895972?position=3&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=A%2FasUESgGQcbLEGan0EC8A%3D%3D,https://in.linkedin.com/jobs/view/associate-business-analyst-business-analysis-business-analyst-at-exl-4331895972?position=3&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=A%2FasUESgGQcbLEGan0EC8A%3D%3D,2026-03-25,4 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Associate - Business Analyst-Business Process & Service Excellence -Business Analyst,EXL,"Noida, Uttar Pradesh, India",onsite,Job,LinkedIn,3,https://in.linkedin.com/jobs/view/associate-business-analyst-business-process-service-excellence-business-analyst-at-exl-4308943522?position=1&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=WH7YzlMAuNFsVXiob9yQuw%3D%3D,https://in.linkedin.com/jobs/view/associate-business-analyst-business-process-service-excellence-business-analyst-at-exl-4308943522?position=1&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=WH7YzlMAuNFsVXiob9yQuw%3D%3D,2026-03-25,5 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Associate - Business Analyst-Reporting-MIS Reporting,EXL,"Bengaluru, Karnataka, India",onsite,Internship,LinkedIn,3,https://in.linkedin.com/jobs/view/associate-business-analyst-reporting-mis-reporting-at-exl-4318517467?position=25&pageNum=0&refId=fqmK%2F3v%2FWcTciRUwQy57Wg%3D%3D&trackingId=QCsSXqaMFBs6cAmolu1%2FYQ%3D%3D,https://in.linkedin.com/jobs/view/associate-business-analyst-reporting-mis-reporting-at-exl-4318517467?position=25&pageNum=0&refId=fqmK%2F3v%2FWcTciRUwQy57Wg%3D%3D&trackingId=QCsSXqaMFBs6cAmolu1%2FYQ%3D%3D,2026-03-25,4 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Associate Business Analyst,Chord Tech Services Private Limited,"Hyderabad, Telangana, India",onsite,Job,LinkedIn,3,https://in.linkedin.com/jobs/view/associate-business-analyst-at-chord-tech-services-private-limited-4390101358?position=2&pageNum=2&refId=RZ%2BTMffBaozdsSV3gz%2FNxA%3D%3D&trackingId=BRixeBmMbO1PouhXDN%2BUfg%3D%3D,https://in.linkedin.com/jobs/view/associate-business-analyst-at-chord-tech-services-private-limited-4390101358?position=2&pageNum=2&refId=RZ%2BTMffBaozdsSV3gz%2FNxA%3D%3D&trackingId=BRixeBmMbO1PouhXDN%2BUfg%3D%3D,2026-03-25,9 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,TalentAlly,Greater Indianapolis,onsite,Internship,LinkedIn,3,https://www.linkedin.com/jobs/view/business-analyst-at-talentally-4390358735?position=59&pageNum=0&refId=krr05J%2B07uiIQdTFLYX%2FHQ%3D%3D&trackingId=kElWhfiyDF4Cx5wO4aMOGQ%3D%3D,https://www.linkedin.com/jobs/view/business-analyst-at-talentally-4390358735?position=59&pageNum=0&refId=krr05J%2B07uiIQdTFLYX%2FHQ%3D%3D&trackingId=kElWhfiyDF4Cx5wO4aMOGQ%3D%3D,2026-03-25,1 hour ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst Trainee,MedTourEasy Hyderabad,India,onsite,Job,LinkedIn,3,https://in.linkedin.com/jobs/view/business-analyst-trainee-at-medtoureasy-hyderabad-4390140987?position=12&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=SFS%2FFjY4ax2qwySIJL5z0A%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-trainee-at-medtoureasy-hyderabad-4390140987?position=12&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=SFS%2FFjY4ax2qwySIJL5z0A%3D%3D,2026-03-25,38 minutes ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Clinical Data Analyst(CDM),Inductive Quotient Analytics,"Hyderabad, Telangana, India",onsite,Internship,LinkedIn,3,https://in.linkedin.com/jobs/view/clinical-data-analyst-cdm-at-inductive-quotient-analytics-4390115310?position=53&pageNum=0&refId=fqmK%2F3v%2FWcTciRUwQy57Wg%3D%3D&trackingId=drZiwJ7rI9xqzGyP0Zj4wA%3D%3D,https://in.linkedin.com/jobs/view/clinical-data-analyst-cdm-at-inductive-quotient-analytics-4390115310?position=53&pageNum=0&refId=fqmK%2F3v%2FWcTciRUwQy57Wg%3D%3D&trackingId=drZiwJ7rI9xqzGyP0Zj4wA%3D%3D,2026-03-25,7 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Data Analyst Trainee,MedTourEasy Mumbai,India,onsite,Job,LinkedIn,3,https://in.linkedin.com/jobs/view/data-analyst-trainee-at-medtoureasy-mumbai-4390160210?position=34&pageNum=0&refId=7iU0I6iP%2FLeJS4%2FbIcOfTg%3D%3D&trackingId=3JYZ8GPhuU2y9QEC9DPS6A%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-trainee-at-medtoureasy-mumbai-4390160210?position=34&pageNum=0&refId=7iU0I6iP%2FLeJS4%2FbIcOfTg%3D%3D&trackingId=3JYZ8GPhuU2y9QEC9DPS6A%3D%3D,2026-03-25,17 minutes ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Data Analyst Trainee,MedTourEasy Hyderabad,India,onsite,Job,LinkedIn,3,https://in.linkedin.com/jobs/view/data-analyst-trainee-at-medtoureasy-hyderabad-4390134681?position=25&pageNum=0&refId=7iU0I6iP%2FLeJS4%2FbIcOfTg%3D%3D&trackingId=%2BgVp9Xx8Kp%2BclydQ2123EQ%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-trainee-at-medtoureasy-hyderabad-4390134681?position=25&pageNum=0&refId=7iU0I6iP%2FLeJS4%2FbIcOfTg%3D%3D&trackingId=%2BgVp9Xx8Kp%2BclydQ2123EQ%3D%3D,2026-03-25,1 hour ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Data Analyst Trainee,MTE Trainings,India,onsite,Internship,LinkedIn,3,https://in.linkedin.com/jobs/view/data-analyst-trainee-at-mte-trainings-4389883710?position=41&pageNum=0&refId=fqmK%2F3v%2FWcTciRUwQy57Wg%3D%3D&trackingId=mQxv7vvdorTCzPMrTEhrAQ%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-trainee-at-mte-trainings-4389883710?position=41&pageNum=0&refId=fqmK%2F3v%2FWcTciRUwQy57Wg%3D%3D&trackingId=mQxv7vvdorTCzPMrTEhrAQ%3D%3D,2026-03-25,11 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Data Analyst-Retail Assets,IDFC FIRST Bank,"Mumbai, Maharashtra, India",onsite,Internship,LinkedIn,3,https://in.linkedin.com/jobs/view/data-analyst-retail-assets-at-idfc-first-bank-4390126357?position=1&pageNum=2&refId=NDRXB1%2FF4UHmzhV%2FWJPI8A%3D%3D&trackingId=pgd3H%2FZ3QHtA6ONsJkVM5A%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-retail-assets-at-idfc-first-bank-4390126357?position=1&pageNum=2&refId=NDRXB1%2FF4UHmzhV%2FWJPI8A%3D%3D&trackingId=pgd3H%2FZ3QHtA6ONsJkVM5A%3D%3D,2026-03-25,5 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Junior Account Executive / MIS Executive Intern,Skillzenloop,India,onsite,Job,LinkedIn,3,https://in.linkedin.com/jobs/view/junior-account-executive-mis-executive-intern-at-skillzenloop-4390135322?position=6&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=yfbdQFMpVzRmPoeWl9vqoA%3D%3D,https://in.linkedin.com/jobs/view/junior-account-executive-mis-executive-intern-at-skillzenloop-4390135322?position=6&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=yfbdQFMpVzRmPoeWl9vqoA%3D%3D,2026-03-25,3 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
