title,company,location,job_type,url,link,source,score,skills,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Business Analyst,Lorhan IT,"Hyderabad, Telangana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-lorhan-it-4390120127?position=25&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=KTRpjqrw4Ws7x31LOZ6mHA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-lorhan-it-4390120127?position=25&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=KTRpjqrw4Ws7x31LOZ6mHA%3D%3D,LinkedIn,3,,2026-03-25,7 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,Kroll,"Hyderabad, Telangana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-kroll-4363110756?position=1&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=ccuPxHCU1V8bqD3wwN9PjA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-kroll-4363110756?position=1&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=ccuPxHCU1V8bqD3wwN9PjA%3D%3D,LinkedIn,3,,2026-03-25,1 hour ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,Norstella,India,Job,https://in.linkedin.com/jobs/view/business-analyst-at-norstella-4380578485?position=27&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=%2BdfPBWZMMP7aHkFctVNUyg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-norstella-4380578485?position=27&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=%2BdfPBWZMMP7aHkFctVNUyg%3D%3D,LinkedIn,3,,2026-03-25,5 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,AgileGrid Solutions,India,Job,https://in.linkedin.com/jobs/view/business-analyst-at-agilegrid-solutions-4389915591?position=60&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=Q9vOgvFCMpimruLE4PG7jg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-agilegrid-solutions-4389915591?position=60&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=Q9vOgvFCMpimruLE4PG7jg%3D%3D,LinkedIn,3,,2026-03-24,19 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,TalentBridge,India,Job,https://in.linkedin.com/jobs/view/business-analyst-at-talentbridge-4389861200?position=12&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=hhtFo82mVD2QFEaZrzQbow%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-talentbridge-4389861200?position=12&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=hhtFo82mVD2QFEaZrzQbow%3D%3D,LinkedIn,3,,2026-03-24,16 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,Scoutit,"New Delhi, Delhi, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390131004?position=11&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=G1DAypKNW1JOBCkKQ3aIzA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390131004?position=11&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=G1DAypKNW1JOBCkKQ3aIzA%3D%3D,LinkedIn,3,,2026-03-25,5 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,Scoutit,"Noida, Uttar Pradesh, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390127317?position=10&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=yZuVvPv0ZPwmqo0dlTf%2FLg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390127317?position=10&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=yZuVvPv0ZPwmqo0dlTf%2FLg%3D%3D,LinkedIn,3,,2026-03-25,5 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,bp,"Pune Division, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-bp-4390016137?position=8&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=%2B%2FakrHQ4SjuAL664NUfbrw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-bp-4390016137?position=8&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=%2B%2FakrHQ4SjuAL664NUfbrw%3D%3D,LinkedIn,3,,2026-03-25,1 hour ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,JLL,Pune/Pimpri-Chinchwad Area,Job,https://in.linkedin.com/jobs/view/business-analyst-at-jll-4390367569?position=2&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=Vz5YJGwVjrbTS3XaNZ0zbw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-jll-4390367569?position=2&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=Vz5YJGwVjrbTS3XaNZ0zbw%3D%3D,LinkedIn,3,,2026-03-25,1 hour ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,Scoutit,"Surat, Gujarat, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390113725?position=30&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=bAtKuO3aln3sSSdHNYmH8g%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390113725?position=30&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=bAtKuO3aln3sSSdHNYmH8g%3D%3D,LinkedIn,3,,2026-03-25,5 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst,Gunnebo,"Thane, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-gunnebo-4388883042?position=60&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=%2BYI55Qjm%2Bcm%2BirqHO54afA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-gunnebo-4388883042?position=60&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=%2BYI55Qjm%2Bcm%2BirqHO54afA%3D%3D,LinkedIn,3,,2026-03-24,17 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst - FRM,Luxoft,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-frm-at-luxoft-4377089780?position=9&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=bEGmPr8%2B5puQpaJG32Y5Fw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-frm-at-luxoft-4377089780?position=9&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=bEGmPr8%2B5puQpaJG32Y5Fw%3D%3D,LinkedIn,3,,2026-03-25,13 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst - GO/JC/2720/2026,Golden Opportunities,Mumbai Metropolitan Region,Job,https://in.linkedin.com/jobs/view/business-analyst-go-jc-2720-2026-at-golden-opportunities-4384239290?position=28&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=Crs4hZZ9FrTyVQJPySDEUg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-go-jc-2720-2026-at-golden-opportunities-4384239290?position=28&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=Crs4hZZ9FrTyVQJPySDEUg%3D%3D,LinkedIn,3,,2026-03-25,3 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst 2,Hireginie,"Noida, Uttar Pradesh, India",Job,https://in.linkedin.com/jobs/view/business-analyst-2-at-hireginie-4388074233?position=18&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=GxPBYKVXUnX8MfcTT9tbvw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-2-at-hireginie-4388074233?position=18&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=GxPBYKVXUnX8MfcTT9tbvw%3D%3D,LinkedIn,3,,2026-03-25,9 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst I,SEI,Greater Kolkata Area,Job,https://in.linkedin.com/jobs/view/business-analyst-i-at-sei-4388079065?position=58&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=QzWbbaJ5S0IgePAvOEBucw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-i-at-sei-4388079065?position=58&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=QzWbbaJ5S0IgePAvOEBucw%3D%3D,LinkedIn,3,,2026-03-24,23 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
"Business Analyst I, EU INTech",Amazon,"Hyderabad, Telangana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-i-eu-intech-at-amazon-4390368434?position=3&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=NmI8GqSacEOI2GrMCdQCcQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-i-eu-intech-at-amazon-4390368434?position=3&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=NmI8GqSacEOI2GrMCdQCcQ%3D%3D,LinkedIn,3,,2026-03-25,1 hour ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst III,Sovos,"Navi Mumbai, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-iii-at-sovos-4364682929?position=37&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=6MdyhcM9fzgcaz2YBDQk2g%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-iii-at-sovos-4364682929?position=37&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=6MdyhcM9fzgcaz2YBDQk2g%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst L5,Diageo,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-l5-at-diageo-4389897781?position=55&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=%2FDbo%2FN6mjwILCVt96p1oHQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-l5-at-diageo-4389897781?position=55&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=%2FDbo%2FN6mjwILCVt96p1oHQ%3D%3D,LinkedIn,3,,2026-03-25,8 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst Loan mortgage domain must short notice,Intelli Search,Mumbai Metropolitan Region,Job,https://in.linkedin.com/jobs/view/business-analyst-loan-mortgage-domain-must-short-notice-at-intelli-search-4389159211?position=45&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=KTRK3IbB%2FZ77zN6TL43tNg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-loan-mortgage-domain-must-short-notice-at-intelli-search-4389159211?position=45&pageNum=0&refId=%2F1oryt9kXIlRM6Ak8GEQ8w%3D%3D&trackingId=KTRK3IbB%2FZ77zN6TL43tNg%3D%3D,LinkedIn,3,,2026-03-25,11 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst S3 works,EXL,"Gurugram, Haryana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-s3-works-at-exl-4364309633?position=31&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=xpWN8bwiZaMVq5zQUaZyAw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-s3-works-at-exl-4364309633?position=31&pageNum=0&refId=hMmVzKmgqt1lWCRiWaCw%2Fw%3D%3D&trackingId=xpWN8bwiZaMVq5zQUaZyAw%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst Trainee,MedTourEasy Hyderabad,India,Job,https://in.linkedin.com/jobs/view/business-analyst-trainee-at-medtoureasy-hyderabad-4390140987?position=12&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=SFS%2FFjY4ax2qwySIJL5z0A%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-trainee-at-medtoureasy-hyderabad-4390140987?position=12&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=SFS%2FFjY4ax2qwySIJL5z0A%3D%3D,LinkedIn,3,,2026-03-25,38 minutes ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst – Marketing Analytics,Skillsoft,India,Job,https://in.linkedin.com/jobs/view/business-analyst-%E2%80%93-marketing-analytics-at-skillsoft-4390112861?position=29&pageNum=0&refId=OKQs6kJrsjf3wJoXXM8n0A%3D%3D&trackingId=XSCQkVl4nd5sr3oM5Jg7Bg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-%E2%80%93-marketing-analytics-at-skillsoft-4390112861?position=29&pageNum=0&refId=OKQs6kJrsjf3wJoXXM8n0A%3D%3D&trackingId=XSCQkVl4nd5sr3oM5Jg7Bg%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
Business Analyst – Salesforce (Service Cloud & FSL) ABB Robotics,ABB,"Bangalore Urban, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-%E2%80%93-salesforce-service-cloud-fsl-abb-robotics-at-abb-4390019022?position=50&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=xJwJ%2BcLy9owSTWQRujOQOA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-%E2%80%93-salesforce-service-cloud-fsl-abb-robotics-at-abb-4390019022?position=50&pageNum=0&refId=NtHo3HFhECbhw%2FmRupV3iw%3D%3D&trackingId=xJwJ%2BcLy9owSTWQRujOQOA%3D%3D,LinkedIn,3,,2026-03-25,1 hour ago,2026-03-25,22:30:29,hourly,24h,2026-03-25 22:51,,
